request_id,variant,phase,layer,operation,tokens,bytes,standalone_s,energy_J,time_accounting
Fugue-asplos-request-01,F1,prefill,0,untouched_KV_readback,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,0,new_or_materialized_KV_write,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,0,Q_input,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,0,O_return,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,0,selector_old_V_read,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,1,untouched_KV_readback,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,1,new_or_materialized_KV_write,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,1,Q_input,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,1,O_return,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,1,selector_old_V_read,3362,27541504,9.180501333333333e-05,0.00028643164160000004,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,2,untouched_KV_readback,2825,46284800,0.00015428266666666667,0.00048136192,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,2,new_or_materialized_KV_write,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,2,Q_input,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,2,O_return,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,2,selector_old_V_read,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,3,untouched_KV_readback,2825,46284800,0.00015428266666666667,0.00048136192,"Included in service schedule; overlap affects time only, energy charged for every transaction."
Fugue-asplos-request-01,F1,prefill,3,new_or_materialized_KV_write,0,0,0.0,0.0,"Included in service schedule; overlap affects time only, energy charged for every transaction."
